username,score,content,tanggal,label,clean_text
Pengguna Google,5,"saya baru download, langsung pesan, nunggu pengiriman pesanan, beberapa menit kemudian sampek makanannya. secepat itu dah semudah itu menggunakan aplikasi ini tanpa banyak2 mengisi data2",2025-11-23 11:29:43,positif,download pesan nunggu kirim pesan menit sampek makan cepat mudah aplikasi tanpa isi data
Pengguna Google,1,"gopay dblokir ngk tau kapan pastiny dbuka kembali,, ngk ada kejelasan yang pasti",2025-11-23 11:11:14,negatif,gopay dblokir ngk tau pastiny dbuka ngk jelas
Pengguna Google,1,Tidak bisa pakai Go Transit,2025-11-23 10:47:36,negatif,tidak pakai go transit
Pengguna Google,3,"kasian mitranya potongan kegedean apalagi sekarang sistemnya saklek, rute aplikator kadang lewat jalan sempit2",2025-11-23 10:43:14,netral,kasi mitra potong gede sistem saklek rute aplikator kadang jalan sempit
Pengguna Google,5,sangat membantu dan banyak promonya,2025-11-23 10:39:58,positif,sangat bantu promonya
Pengguna Google,5,jozz pokoknya,2025-11-23 10:34:53,positif,jozz pokok
Pengguna Google,2,"setelah update terakhir selalu ada aja kendala, beberapa kali kendala topup gopay dan kalo mau pakek layanan selalu ada pemberitahuan Internet ga kedeteksi. udah dicoba ganti sumber jaringan tapi masih suka tiba2 internet ga kedetek. ku kira emang internetnya baru pada jelek, tapi dicoba pakai aplikasi lain masih lancar2 aja sih. bahkan aku pakek aplikasi blanja Oren yg terkenal berat dan makan kuota aja masih ok. ini tolong dong, diperbaiki. atau kasih jawaban yg solutif ya",2025-11-23 10:34:21,negatif,update kendala kendala topup gopay kalo pakek layan pemberitahuan internet tidak deteksi coba ganti sumber jaring tapi suka internet tidak kedetek ku emang internetnya buruk tapi coba pakai aplikasi lancar sih pakek aplikasi blanja oren kenal berat makan kuota oke tolong baik kasih solutif
Pengguna Google,5,mempermudah segala urusan,2025-11-23 10:17:16,positif,mudah urus
Pengguna Google,1,ongkirnya mahalllll benerrrrrrr,2025-11-23 09:34:41,negatif,ongkirnya mahall benerr
Pengguna Google,1,Laporan saya tidak ditanggapi. Gojek tidak kompeten dalam bersikap kepada drivernya yang kurang ajar kepada customer.,2025-11-23 09:29:32,negatif,lapor tidak tanggap gojek tidak kompeten sikap drivernya kurang ajar customer
Pengguna Google,1,"Aplikasi pungli, kenapa saya bilang aplikasi pungli, bisa kalian lihat disetiap transaksi ada biaya jasa aman dsb. yang tidak ada dasarnya.",2025-11-23 09:13:49,negatif,aplikasi pungli bilang aplikasi pungli tiap transaksi biaya jasa aman dsb tidak dasar
Pengguna Google,5,selamat siang admin gopay hari ini saya kena limit bulanan tolong di bantu ya biar saya mudah dalam transaksi dari kemarin mau nerima uang susah mohon limit bulanan cepat2 di buka,2025-11-23 09:07:30,positif,selamat siang admin gopay limit bulan tolong bantu biar mudah transaksi kemarin nerima uang susah limit bulan cepat buka
Pengguna Google,4,apk nya harus pake internet cepat,2025-11-23 08:54:22,positif,aplikasi pakai internet cepat
Pengguna Google,5,"dengan ada ny aplikasi ini jadi lebih mudah ketika ada acara mendadak , kebutuhan mendadak , dll",2025-11-23 08:37:13,positif,ny aplikasi lebih mudah acara dadak butuh dadak dll
Pengguna Google,5,sangat membantu saya 🥰🥰,2025-11-23 08:23:59,positif,sangat bantu
Pengguna Google,2,terlalu mahal boss,2025-11-23 07:17:17,negatif,mahal boss
Pengguna Google,5,Gojek emg hebat akun lama 2016 terakhir tarikan 2017 gk tarik lg off bertahun-tahun baru skg aktif lg,2025-11-23 07:11:26,positif,gojek emg hebat akun tari tidak tarik off bertahuntahun skg aktif
Pengguna Google,1,sering eror,2025-11-23 06:44:29,negatif,eror
Pengguna Google,1,dari MLM tadi bukin kecewa aja MASA GAK DAPAT DAPAT DRVER BANYAK DRIVER NGANGGUR EMNG GK JELAS AJA GOJEK👎🏻,2025-11-23 06:36:31,negatif,mlm bukin kecewa tidak drver driver nganggur emng tidak gojek
Pengguna Google,4,"gojek tolong ongkos go ride sesuaikan lagi kayak tahun 2018 an ,sekarang jarak beberapa meter juga ongkos udah 16 RB aja 😭",2025-11-23 06:28:30,positif,gojek tolong ongkos go ride sesuai kayak tahun an jarak meter ongkos rb
Pengguna Google,3,menarik boleh di coba tuh,2025-11-23 02:44:15,netral,tarik coba tuh
Pengguna Google,1,ga dapet driver gofood,2025-11-23 01:06:27,negatif,tidak driver gofood
Pengguna Google,5,senang ada grabcar simple semuah masalah beres,2025-11-23 00:20:35,positif,senang grabcar simple semuah beres
Pengguna Google,5,sangat membantu dalam kehidupan sehari-hari...,2025-11-22 23:16:56,positif,sangat bantu hidup seharihari
Pengguna Google,1,"sengaja dilama"" in agar pake yg prioritas. udah dapet driver tapi di cancel. udah gitu pencarian lagi kok makin nambah dari yg 23 ke 27 belum prioritas 4000 🤦. aplikasi scam driver manja banyak drama",2025-11-22 23:11:10,negatif,sengaja lama in pakai prioritas driver tapi cancel gitu cari nambah belum prioritas aplikasi scam driver manja drama
Pengguna Google,1,"ini terakhir kali aku pake aplikasi ini,bener""mengecewakan sangat buruk sekali",2025-11-22 23:05:50,negatif,pakai aplikasi inibenermengecewakan sangat buruk sekali
Pengguna Google,5,bagus bikin sat set,2025-11-22 22:58:51,positif,bagus bikin sat set
Pengguna Google,4,penurunan kualits,2025-11-22 22:57:05,positif,turun kualits
Pengguna Google,5,bagus kalo lagi buru buru berangkat ke sekolah ataupun mau jenguk keluarga,2025-11-22 22:42:09,positif,bagus kalo buru buru berangkat sekolah jenguk keluarga
Pengguna Google,5,"aplikasi ini sangat membantu sekali, tidak ribet. mantap sekali",2025-11-22 21:29:54,positif,aplikasi sangat bantu sekali tidak rumit mantap sekali
Pengguna Google,5,orang nya ramah²,2025-11-22 19:50:18,positif,ramah
Pengguna Google,5,ok mantap gojek,2025-11-22 19:35:17,positif,oke mantap gojek
Pengguna Google,5,jos mantap,2025-11-22 19:13:53,positif,jos mantap
Pengguna Google,5,promo nya dibanyakin yaa terima kasih,2025-11-22 19:09:41,positif,promo dibanyakin yaa terima kasih
Pengguna Google,5,gercep...,2025-11-22 18:55:01,positif,gercep
Pengguna Google,3,"Mohon maaf, sekarang lebih suka pesan Shopee food karena lebih murah",2025-11-22 18:50:21,netral,maaf lebih suka pesan shopee food lebih murah
Pengguna Google,5,"Saya sangat berterimakasih dengan aplikasi Gojek, saya setiap hari sekolah dengan menggunakan Gojek setiap kali saya mau pergi ke sekolah.",2025-11-22 18:36:03,positif,sangat berterimakasih aplikasi gojek sekolah gojek pergi sekolah
Pengguna Google,1,"semakin kesini semakin gk jelas gojek, lama sekali dapat driver mungkin banyak kena potongan makannya orderan saya gk diambil payah",2025-11-22 18:17:56,negatif,kesini tidak gojek sekali driver potong makan order tidak ambil payah
Pengguna Google,1,"sudh topup gojek plus, malah sama aja dgn yg biasa bahkan plus tambah mahal😂",2025-11-22 18:10:44,negatif,sudh topup gojek plus plus mahal
Pengguna Google,2,"Kecewa sama pihak gojek yang tidak ada tegas sama driver, barang ku hilang dan aku mengajukan nya di kantor gojek disitu bakal ditindak langsung udh nyantumin juga no ku, tapi tetep udh 1 tahun ga ada kabar, skrng aku trauma sama gojek dan ga lagi make apk ini.",2025-11-22 18:09:49,negatif,kecewa gojek tidak driver barang ku hilang aju kantor gojek situ tindak nyantumin no ku tapi tetep tahun tidak kabar skrng trauma gojek tidak pakai aplikasi
Pengguna Google,5,Promo nya Murah meriah,2025-11-22 17:55:14,positif,promo murah riah
Pengguna Google,5,ini ada metode gopay/dana gak? mohon jawab🙏,2025-11-22 17:45:17,positif,metode gopaydana tidak
Pengguna Google,5,gojek ok banget,2025-11-22 17:41:14,positif,gojek oke banget
Pengguna Google,5,"aplikasi yg ngebantu banget , Makasi ya semoga sehat sehat semuanya, bahagia ya semuanya",2025-11-22 17:27:29,positif,aplikasi ngebantu banget makas moga sehat sehat bahagia
Pengguna Google,3,pakai gocar tarifnya murah tapi biasanya driver jarang ada yang mau ambil,2025-11-22 16:49:38,netral,pakai gocar tarif murah tapi driver jarang ambil
Pengguna Google,1,"Terima kasih banyak gopay,,, sangat membantu sekali dengan ada yh gopay letter, semoga pay letter saya di naikan limit saldo yh😁😁😁😘terima kasih gojek telah menambah kan limit pay letter,, the best lah buat gojek,mantap,sangat2 buruk gara2 kterlambatan kita tidak biasa bayar melaului alfa dan otlet2 gojek, jdi kalau kita terlambat pembayaran binggung bayar nyh kemana, gojek tidak recomen.",2025-11-22 15:56:52,negatif,terima kasih gopay sangat bantu sekali yh gopay letter moga pay letter naik limit saldo yh terima kasih gojek tambah limit pay letter the baik gojekmantapsangat buruk gara kterlambatan tidak bayar melaului alfa otlet gojek lambat bayar binggung bayar nyh mana gojek tidak recomen
Pengguna Google,5,Sangat membantu untuk sy yg mageran wkwkwk udah gt bnyak promo nya .terimakasihh,2025-11-22 15:31:02,positif,sangat bantu mageran wkwkwk gt bnyak promo terimakasihh
Pengguna Google,4,"kalau bisa meskipun hujan goride jgn seenaknya SDH nunggu lama mulai mendung sampai akhirnya turun hujan dan akhirnya dibatalkan pihak driver dichat atau di telpon TDK bisa,pdhl saya setiap hari brgkt dan plg kerja pakai goride",2025-11-22 15:09:27,positif,hujan goride jangan sdh nunggu mendung turun hujan batal driver dichat telpon tidak bisapdhl brgkt plg pakai goride
Pengguna Google,5,suka deh bnyak promonyaa aplgi klo ada isi gopayy bestt bgttt🫶🏻🫶🏻,2025-11-22 14:43:52,positif,suka deh bnyak promonyaa aplgi isi gopayy bestt bgtt
Pengguna Google,1,"mau gosend, ambil barang tapi perlu nota ambil nya.. driver malah sulit dihubungin saya menunggu berjam-jam akhirnya malah barang tidak sampai2",2025-11-22 14:28:44,negatif,gosend ambil barang tapi nota ambil driver sulit dihubungin tunggu berjamjam barang tidak
Pengguna Google,5,Driver susah klo pesen makan jauh dari tongkrongan mereka...,2025-11-22 14:15:13,positif,driver susah sen makan tongkrong
Pengguna Google,1,"kalo emang gabisa menjanjikan makanan tepat waktu saat pengantaran express, gausah ada pengantaran express, gapernah pas beli tepat waktu, banyak janji ga bisa ditepati, hapus aja pengantaran express",2025-11-22 14:06:35,negatif,kalo emang gabisa janji makan waktu antar express gausah antar express gapernah pas beli waktu janji tidak tepat hapus antar express
Pengguna Google,1,"setelah kasih rating malah gak bisa download bukti pembayaran, tolong PERBAIKI!!!!",2025-11-22 14:00:56,negatif,kasih rating tidak download bukti bayar tolong baik
Pengguna Google,5,menurut gua sih ya bagus bagus aja,2025-11-22 13:47:36,positif,gua sih bagus bagus
Pengguna Google,5,gojek selalu dihati ❣️,2025-11-22 13:46:26,positif,gojek hati
Pengguna Google,5,terimakasih sudah menemani hari hari ku gojek,2025-11-22 13:37:50,positif,terimakasih tani ku gojek
Pengguna Google,1,GAK ADA PROMO SAMA SEKALI PERCUMA DAFTAR GAN ADA PROMONYA,2025-11-22 13:09:33,negatif,tidak promo sekali daftar gan promonya
Pengguna Google,5,PERCAYALAH GOJEK ADALAH APLIKASI TERBAIK. SAYA BEBERAPA KALI KECEWA DENGAN PESANAN YANG SAYA DAPAT. CUMA LAPOR DI GOJEK YANG ADA PERTANGGUNGJAWABAN DAN FAST RESPON.,2025-11-22 12:56:45,positif,percaya gojek aplikasi baik kecewa pesan lapor gojek pertanggungjawaban fast respon
Pengguna Google,2,dtiver gocarnya banyak pilih2.. susah bngt mesen gocar gada yg pick up,2025-11-22 12:54:00,negatif,dtiver gocarnya pilih susah banget mesen gocar gada pick up
Pengguna Google,1,"tiap top up pasti gak masuk full, harusnya lebih transparan lg klo ad biaya lain jd d lebihin top up nya, ini malah kurang mau bayarr, alias harus 2x TU",2025-11-22 12:50:21,negatif,top up tidak full lebih transparan ad biaya lebihin top up kurang bayarr alias tu
Pengguna Google,5,"bagus, nyetirnya tenang, tepat waktu",2025-11-22 12:45:44,positif,bagus nyetirnya tenang waktu
Pengguna Google,5,Puas sekali 👍👍,2025-11-22 12:41:44,positif,puas sekali
Pengguna Google,1,"Tolong ya Driver GO-FOOD... kalau udah nerima orderan, seenggaknya kabarin dulu kalo mau cancel..... jangan tiba tiba ngilang seenak jidat.... saya sering sekali kena semprot sama pihak resto, merka marah marah karena udah siapin makanannya, tapi karena gak ada driver dan udah nunggu 1 jam buat nyari driver lain jadi saya cancel..... saya yg gak tau apa apa malah jadi pelampiasan amarah.... wah wah wah kecewa berat sih sama pelayanan go food",2025-11-22 12:29:17,negatif,tolong driver gofood nerima order enggak kabarin kalo cancel jangan ngilang enak jidat sekali semprot resto merka marah marah siapin makan tapi tidak driver nunggu jam nyari driver cancel tidak tau lampias amarah kecewa berat sih layan go food
Pengguna Google,5,Sangat berguna apalagi Bene benr cocok untuk kamu yang tipe orang sibuk dan bisa bayar tunai,2025-11-22 11:31:04,positif,sangat guna bene benr cocok tipe sibuk bayar tunai
Pengguna Google,1,"driver bermasalah tiba"" cancel orderan harus nunggu lagi buang"" waktu",2025-11-22 11:18:50,negatif,driver masalah cancel order nunggu buang waktu
Pengguna Google,1,"pantesan banyak kastamer gojek yg lari ke layanan yg krn digojek terlalu mahal semua dr ongkirnya.biaya pesan dan prosentasse ambil untungnya dr makanan yg dibeli.sekarang gojek terlalu rakus cari untungnya.pendapatan driver diminimkan,kastamer bayarnya dimahalkan dan restonya dimintai biaya free ongkir utk order yg masuk",2025-11-22 11:10:44,negatif,pantesan kastamer gojek lari layan gojek mahal driver ongkirnyabiaya pesan prosentasse ambil untung driver makan dibelisekarang gojek rakus cari untungnyapendapatan driver diminimkankastamer bayar mahal restonya biaya free ongkos order
Pengguna Google,1,"Aplikasi jelek, promo ditawarin kalau pake gopaylater!!! orang buat makan aja disuruh minjem dengan bunga selangit! aplikasi anak bangsa apanya! kalian tuh bukan pinjol! stop bikin aplikasi ini kaya pinjol!!",2025-11-22 11:09:36,negatif,aplikasi buruk promo ditawarin pakai gopaylater makan suruh minjem bunga langit aplikasi anak bangsa apa tuh bukan pinjol stop bikin aplikasi kaya pinjol
Pengguna Google,5,tempat yang enak buat order apa saja,2025-11-22 11:04:39,positif,order
Pengguna Google,5,transportasi cepat mudah tepat dan murah...yok cabut,2025-11-22 10:20:49,positif,transportasi cepat mudah murahyok cabut
Pengguna Google,5,Pakai gojek jadi lebih mudah berpergian,2025-11-22 10:17:46,positif,pakai gojek lebih mudah pergi
Pengguna Google,2,masa driver minta tip terus bilang nya buat pajak terus bayar ongkir gunanya apa?,2025-11-22 08:38:40,negatif,driver tip bilang pajak bayar ongkos guna
Pengguna Google,4,harus lebih murah jangan kalah sama sebelah,2025-11-22 08:35:40,positif,lebih murah jangan kalah belah
Pengguna Google,2,"baru aja pesan gojek ride untuk menjemput ibu saya(alamat ibu saya) tujuan ke rs, tp kenapa jdi muncul double order (alamat saya ke rumah ibu saya) ini gimana ya servernya jadi tdk enak sama bapak drivernya, kenapa bisa terjadi double order pdhl saya cuma pencet sekali aja pemesanannya (alamat ibu saya ke rs). tp muncul 2orderan diwaktu selisih 2mnt itu posisi saya sdg mengatur maps penjemputannya,tolong diperbaiki lagi servernya/sistemnya baru kali ini terjadi selama bertahun2 pake gojek.",2025-11-22 08:29:50,negatif,pesan gojek ride jemput sayaalamat tuju rs tapi muncul double order alamat rumah servernya tidak drivernya double order pencet sekali mesan alamat rs tapi muncul order waktu selisih mnt posisi sdg atur maps penjemputannyatolong baik servernyasistemnya tahun pakai gojek
Pengguna Google,5,ayolah banyakin promonya,2025-11-22 08:07:59,positif,ayo banyakin promonya
Pengguna Google,5,sangat membantuku thank you,2025-11-22 08:03:46,positif,sangat bantu thank you
Pengguna Google,5,"baru kali ini menemukan driver yang baik ramah,",2025-11-22 07:40:05,positif,temu driver ramah
Pengguna Google,5,sangaaT membantu,2025-11-22 07:33:32,positif,sangaat bantu
Pengguna Google,5,"bagus,cuma kenapa setiap dapat driver selalu jauh2 dn jd menunggu lama,tolong di perbaharui agar penjemputan bisa cepat dapat driver yg terdekat. kami selalu mendukung tranfortasi lokal,tp secara sistem sangat2 bagus grab yg cepat dapat driver dn jarak jemput sangat dekat.klo gojek sangat lama dapat driver dn jarak jemput selalu jauh jd nunggu lama.jd secara sistem mempengaruhi di pelayanan yg tidak maksimal.karna selalu nunggu lama",2025-11-22 07:02:42,positif,baguscuma driver dn tunggu lamatolong baharu jemput cepat driver dekat dukung tranfortasi lokaltp sistem sangat bagus grab cepat driver dn jarak jemput sangat dekatklo gojek sangat driver dn jarak jemput nunggu lamajd sistem pengaruh layan tidak maksimalkarna nunggu
Pengguna Google,5,gojek paling thebest,2025-11-22 06:48:28,positif,gojek paling thebest
Pengguna Google,5,saya suka drivernya ramah2 trutama BG Jaka itu saya sangat suka dengan pelayanananya,2025-11-22 06:10:19,positif,suka drivernya ramah trutama bg jaka sangat suka pelayanananya
Pengguna Google,1,utk gofoodnya gak recomend.,2025-11-22 06:06:06,negatif,gofoodnya tidak recomend
Pengguna Google,1,maaf td salah pencet utk rating bintang nya ...bukan yg complain tp yg cukup baik sy kasih bintang 5...tksh ya pak...,2025-11-22 06:02:42,negatif,maaf td salah pencet rating bintang bukan complain tapi kasih bintang tksh
Pengguna Google,4,bagus tapi soal harga kompetitor gojek lebih murah mungkin bisa di turunin harganya,2025-11-22 03:48:19,positif,bagus tapi harga kompetitor gojek lebih murah turunin harga
Pengguna Google,4,masih ada driver yang pilih pilih penumpang dan jarak,2025-11-22 03:36:38,positif,driver pilih pilih tumpang jarak
Pengguna Google,5,sangat membantu di stiap kamna pun pergi,2025-11-22 00:31:19,positif,sangat bantu stiap kamna pergi
Pengguna Google,5,diperlukan disaat dibutuhkan,2025-11-21 23:26:20,positif,saat butuh
Pengguna Google,1,pesen grab car jam 10 sampai set 11 dapet 3 driver di cancel Mulu sama drivernya GK niat kerja,2025-11-21 23:01:04,negatif,sen grab car jam set driver cancel mulu drivernya tidak niat
Pengguna Google,2,parah driver disini tolong lah gojek kasih penalti ke driver yg cancel cancel penumpangnya saya udh 4x di cancel,2025-11-21 22:41:57,negatif,buruk driver tolong gojek kasih penalti driver cancel cancel tumpang cancel
Pengguna Google,1,"dari dulu sampai sekarang hujan gerimis saja dapat drivernya, harganya makin mahal , sepeda motornya banyak yang sesuai, comfort yang datang beat",2025-11-21 22:31:33,negatif,hujan gerimis drivernya harga mahal sepeda motor sesuai comfort beat
Pengguna Google,5,terbantu.,2025-11-21 21:50:56,positif,bantu
Pengguna Google,5,sgt puas,2025-11-21 21:46:11,positif,sgt puas
Pengguna Google,5,Membantu sekali dalam transportasi...,2025-11-21 21:44:34,positif,bantu sekali transportasi
Pengguna Google,1,"padahal dulu dulu ini aplikasi jadi rekomendasi tapi ini parah banget ya Allah mesen makanan 1 jam gak datang pembatalan gak bisa, klik bantuan katanya gak bisa dibatalkan karena udah di siapin resto woy lah nunggu 1 jam lebih udah hilang juga nafsu makan mana pembatalan gak bisa benar benar parah sekali setelah ini aku langsung un instal aplikasi ini sangat tidak direkomendasikan",2025-11-21 20:52:09,negatif,aplikasi rekomendasi tapi buruk banget allah mesen makan jam tidak batal tidak klik bantu tidak batal siapin resto woy nunggu jam lebih hilang nafsu makan batal tidak buruk sekali un instal aplikasi sangat tidak rekomendasi
Pengguna Google,5,sangat bagus cepat terpercaya,2025-11-21 20:45:13,positif,sangat bagus cepat percaya
Pengguna Google,1,"go food nya gimana sih, udah diberi pilihan waktu pemesanan tapi waktunya sama aja, sama sama luama bangett lebih dari 1 jam makanan ga jelas udah dianter/belum karena masih proses mencari driver. orderan tidak bisa di cancel padahal udah kelewatan lama. ga bermutu Samsek.",2025-11-21 20:38:47,negatif,go food sih pilih waktu mesan tapi luama bangett lebih jam makan tidak dianterbelum proses cari driver order tidak cancel lewat tidak mutu samsek
Pengguna Google,1,apk gojek semakin gak jelas buruk apk ini,2025-11-21 20:27:19,negatif,aplikasi gojek tidak buruk aplikasi
Pengguna Google,5,skrg adminnya suka ngelawak ya apa lagi kesepian bgt sampe nulis d Beranda Gojek? hehehe semangat mimi .. bugsss aja gpp min biar mimin galau terus... semangat ketuaaa,2025-11-21 20:23:08,positif,skrg adminnya suka ngelawak sepi banget sampe nulis beranda gojek hehehe semangat mimi bugss gpp admin biar admin galau semangat ketuaa
Pengguna Google,5,servicenya memuaskan penjemputan cepat tepat drivernya ramah sopan armada bersih harum nyaman top pokoknya,2025-11-21 20:17:27,positif,servicenya muas jemput cepat drivernya ramah sopan armada bersih harum nyaman top pokok
Pengguna Google,3,"bagus si, kurangnya kalo hujan gaada driver",2025-11-21 20:03:27,netral,bagus si kurang kalo hujan gaada driver
Pengguna Google,2,"Aplikasi nya sudah bagus. Hanya saja saya mau bertanya. gunanya opsi ekonomis di gofood apa kalau akhirnya saya gak dapat driver? disuruh tunggu 85 menit hanya untuk di beri harapan palsu? mikir dong, kalau gak niat bikin opsi ekonomis gak usah sekalian. driver lu tu mental miskin semuanya. gak profesional. hanya ngambil yang menurut mereka menguntungkan mereka saja. lucu pelayanan kalian.",2025-11-21 20:01:24,negatif,aplikasi bagus guna opsi ekonomis gofood tidak driver suruh tunggu menit harap palsu mikir tidak niat bikin opsi ekonomis tidak driver tu mental miskin tidak profesional ngambil untung lucu layan
Pengguna Google,3,driver gojek car ruwet,2025-11-21 19:49:29,netral,driver gojek car ruwet
Pengguna Google,1,"fitur gofood nya lama banget, masa bisa sampai 2 jam....",2025-11-21 19:48:28,negatif,fitur gofood banget jam
Pengguna Google,3,"akhir akhir ini banyak driver gocar yg aneh. double order tapi ga bilang, masa nunggu 1 jam an gaada konfirm. saya ga masalah asalkan ada konfirm dari driver tapi ini driver nya juga ga bales, ditelp gabisa. kocak deh",2025-11-21 19:44:14,netral,driver gocar aneh double order tapi tidak bilang nunggu jam an gaada konfirm tidak konfirm driver tapi driver tidak bales ditelp gabisa kocak deh
Pengguna Google,1,"Lagi banyak promo, ongkir mahal. Langganan plus, biar dapat diskon ongkir. Udah langganan plus, promo malah pada ngilang. Cek akun gojek temen yang ngga langganan plus, promo masih banyak. Jangan gitu lah bang, sini loyal langganan plus malah gadikasih promo. update 21-11-25 Drivernya songong semua, beli makan nunggu sejam ga diambil driver. buang-buang waktu.",2025-11-21 19:05:53,negatif,promo ongkos mahal langgan plus biar diskon ongkos langgan plus promo ngilang cek akun gojek temen tidak langgan plus promo jangan gitu driver loyal langgan plus gadikasih promo update drivernya songong beli makan nunggu jam tidak ambil driver buangbuang waktu
Pengguna Google,5,Berjalan bersama Gojek-Transportasi...,2025-11-21 18:59:45,positif,jalan gojektransportasi
Pengguna Google,1,aplikasi bikin emosi sudah dari tadi nyari driver gak nemu nemu terus sudah gonta ganti dari motor ke mobil dari mobil ke motor gk dapat driver terus.. 👎👎👎,2025-11-21 18:58:16,negatif,aplikasi bikin emosi nyari driver tidak nemu nemu gonta ganti motor mobil mobil motor tidak driver
Pengguna Google,5,Terimakasih aplikasinya memudahkan kita untuk pakai. sering-sering kasih promo ya,2025-11-21 18:35:17,positif,terimakasih aplikasi mudah pakai seringsering kasih promo
Pengguna Google,5,"Haloo, saya izin berkomentar dengan sistem gojek yang menghapiri driver dengan kode yaa. Ini biasanya saya dapati di sekitar stasiun. Jujur, ini justru mempersulit penumpang. Yang biasanya dihampiri driver, justru kita yang menghampiri. Belum lagi, driver yg mangkal itu pasti akan kebanyakan menolak karena memandang harga dan jarak. Terimakasih, ya.",2025-11-21 18:16:24,positif,haloo izin komentar sistem gojek menghapiri driver kode yaa dapat stasiun jujur sulit tumpang hampir driver hampir belum driver mangkal banyak tolak pandang harga jarak terimakasih
Pengguna Google,5,"cinta banget sama gojek plissss. Gojek ak mencintaimu. Paling sering pake gojek, gopay, sama gofood-nya. Bakalan lucu kalau si ijo ini temanya berubah ngikutin natal(hijau-merah), valentine(pink-hijau mungkin), halloween (hitam-orange-hijau) udah sempurna sih dari diskon sampai yang lain. 🫶🏻💞💞💞✨️✨️",2025-11-21 18:00:42,positif,cinta banget gojek pliss gojek cinta paling pakai gojek gopay gofoodnya lucu si ijo tema ubah ngikutin natalhijaumerah valentinepinkhijau halloween hitamorangehijau sempurna sih diskon
Pengguna Google,5,"mantap, sukaa bangett",2025-11-21 17:59:46,positif,mantap sukaa bangett
Pengguna Google,1,"saya sering menggunakan aplikasi go Jek tapi akhir akhir ini goJek sudah ngawur,, sering dapat 2 driver padahal yg di order cuma sekali pencet.. jadi rugi bayar double ke abang drivernya karna kasihan",2025-11-21 17:40:10,negatif,aplikasi go jek tapi gojek ngawur driver order sekali pencet rugi bayar double driver drivernya karna kasihan
Pengguna Google,1,apk startup mengecewakan saya rating bintang 1 pakai 10 akun,2025-11-21 17:36:56,negatif,aplikasi startup kecewa rating bintang pakai akun
Pengguna Google,5,trima kasih....memudahkan segala kebutuhan...,2025-11-21 17:18:10,positif,trima kasihmemudahkan butuh
Pengguna Google,1,"antrian gocar bandara sampai 50antrian, petugas terminal 2D kurang ramah, terimakasih",2025-11-21 17:00:07,negatif,antri gocar bandara antri tugas terminal kurang ramah terimakasih
Pengguna Google,1,tidak adil ini main supend akun saya tanpa saya tau apa kesalahan saya ini sama aja mematikan mata pencarian orang kalo saya bersumpah ini pihak g jelas ngasih bukti kaga main supend aja,2025-11-21 16:57:15,negatif,tidak adil main supend akun tanpa tau salah mati cari kalo sumpah kasih bukti tidak main supend
Pengguna Google,5,selalu bisa diandalkan ketika dibutuhkan 💚,2025-11-21 16:49:51,positif,andal butuh
Pengguna Google,4,"sbenarnya sy sering puas, tetapi pernah pesan, merek mobil & nomr platnya yg datang beda dg d aplikasi, & drivernya kebetulan wataknya kasar, marah2, akhirnya sy gagalkan, tolong d tertibkan, meresahkan",2025-11-21 16:44:41,positif,sbenarnya puas tetapi pesan merek mobil nomr platnya beda aplikasi drivernya watak kasar marah gagal tolong tertib resah
Pengguna Google,5,transportasi gojek,2025-11-21 16:41:37,positif,transportasi gojek
Pengguna Google,5,sip biar bintang yg berbicara...,2025-11-21 16:32:05,positif,sip biar bintang bicara
Pengguna Google,5,👍👍👍👍kereen,2025-11-21 16:10:32,positif,kereen
Pengguna Google,5,ok smuanya,2025-11-21 16:10:16,positif,oke smuanya
Pengguna Google,4,"gojek lawak bgt, knp akhir-akhir ini loading mulu, jaringan aman, baik wifi atau data seluler, kapasitas ada, tapi pas dibuka loading mulu kek berat bgt dibukanya, tolong benerin coba",2025-11-21 15:41:18,positif,gojek lawak banget akhirakhir loading mulu jaring aman wifi data seluler kapasitas tapi pas buka loading mulu kek berat banget buka tolong benerin coba
Pengguna Google,1,"driver nya rata rata kurang ramah, bintang 1",2025-11-21 15:24:52,negatif,driver rata rata kurang ramah bintang
Pengguna Google,5,transaksi aman,2025-11-21 14:57:08,positif,transaksi aman
Pengguna Google,1,"ga lagi pakai gojek, driver ga gerak lebih dari 30menit lebih. dihubungi ditolak, di chat ga dibalas, dibatalin ga bisa dengan alasan driver sudah jalan. pelayanan 👎",2025-11-21 14:56:08,negatif,tidak pakai gojek driver tidak gerak lebih menit lebih hubung tolak chat tidak balas dibatalin tidak alas driver jalan layan
Pengguna Google,5,good ngk ada kendala apapun,2025-11-21 14:09:35,positif,bagus ngk kendala apa
Pengguna Google,5,sangat puas.. tapi kasihan drivernya dengan program 5k,2025-11-21 13:46:50,positif,sangat puas tapi kasihan drivernya program
Pengguna Google,5,"mohon maaf kepada aplikator, ini kenapa apk ga bisa buat angkat telpon dari driver ya, pas mau telpon balik malah pake nomor pribadi, biasanya bisa buat angkat telpon dari driver tapi ini kok ga bisa dari kemaren²...kalo ga ada tindak lanjut saya akan menurunkan rating di apk, terima kasih",2025-11-21 13:45:44,positif,maaf aplikator aplikasi tidak angkat telpon driver pas telpon pakai nomor pribadi angkat telpon driver tapi tidak kemaren kalo tidak tindak turun rating aplikasi terima kasih
