username,score,content,tanggal,label
Pengguna Google,5,mantul👍,2025-10-12 21:15:44,positif
Pengguna Google,3,"gembel lama banget buang"" waktu",2025-10-12 21:15:10,netral
Pengguna Google,1,"sangat sangat kecewa dengan orderan go car terakhir, pokoknya mohon cek lagi apa.salah aplikasi apa salah Drive, Coba pihak gojek bantu kasih keterangan",2025-10-12 21:10:54,negatif
Pengguna Google,1,aplikasi ngak guna,2025-10-12 20:57:44,negatif
Pengguna Google,1,"Gojek yg sekarang beda, turun kualitasnya di level ""jelek"". pesen Gofood skrg lama amat.. masak, pesen puding p*y0 dri solo square ke blkg UMS skrg 1 jam 🫣🫣🫣, dan apesnya lagi udah nunggu 1 jam.. udah dpt driver, tiba2 dicancle otomatis/sepihak,, padahal anak ku usia 3 tahun nangis2 udah nungguin lama.. bener2 gojek bikin gedeg.. 👎👎👎",2025-10-12 20:46:11,negatif
Pengguna Google,5,👍,2025-10-12 20:40:35,positif
Pengguna Google,5,mantap,2025-10-12 20:39:05,positif
Pengguna Google,5,G00d job🤠,2025-10-12 20:30:50,positif
Pengguna Google,5,gosend pengiriman cepat 😇 kurir nya ramah 😀,2025-10-12 20:23:58,positif
Pengguna Google,5,baik dan cepat ramah,2025-10-12 20:16:43,positif
Pengguna Google,1,ga recoment lama pesanan goofood gabisa di batalkan ga recomen intinya,2025-10-12 20:00:03,negatif
Pengguna Google,5,nice,2025-10-12 19:57:11,positif
Pengguna Google,5,"Trimakasih atas adanya aplikasi ini, perjalanan saya samgat terbanyu",2025-10-12 19:42:03,positif
Pengguna Google,5,nice,2025-10-12 19:34:20,positif
Pengguna Google,5,mantap pertahankan,2025-10-12 19:32:21,positif
Pengguna Google,5,Baik,2025-10-12 19:31:42,positif
Pengguna Google,5,sangat membantu,2025-10-12 19:31:26,positif
Pengguna Google,3,kenapa siih gojek makanan suka lama banget dapat drivernya ?? butuh waktu hampir 15 menit. dulu gak kek gitu deh paling 2 menit paling lamanya. kemaren pernah hampir 2 jam gak dapat driver. mau di batalin kagak bisa. tolong Doong gojek perbaiki lagi.,2025-10-12 19:31:25,netral
Pengguna Google,2,"saya sore tadi ingin pesan gocar dri bandara ke kontrak kan saya, biasanya sangt gampang tinggal plih metode payment lalu cri driver, tpi tadi setelah plih metode payment saya dikasih kode berupa angka yang harus diberikan ke driver trus maksudnya saya diarahkan untuk cari driver sendiri dtitik jemputnya nya gitu? lah ngapain gw pake ni apk coy??? monmaap agak kecewa kali ini, bintangnya nanti saya tambah kalau sudah ada konfirmasi lbh lanjut",2025-10-12 19:23:01,negatif
Pengguna Google,5,mantap,2025-10-12 19:22:53,positif
Pengguna Google,3,"ya Allah kesel beli voucher gojek plus dapat 900 voucher gratis ongkir katanya tau tau minim 40rb terus apa gunanya Sampek beli focher ujung ujungnya pake minim benja juga ah ya ampun dah nyesel bnget, bayangin aja kalo beli makanan yg harganya 30rb ongkir 15rb matekk... itu gojek plus gunanya untuk apa mancing pelanggan uhh pengen misuh ya amppuuun",2025-10-12 19:22:15,netral
Pengguna Google,5,mantap,2025-10-12 19:21:37,positif
Pengguna Google,5,Sangan Baik Dan Saangat Membantu,2025-10-12 19:21:25,positif
Pengguna Google,1,aplikasi anjg,2025-10-12 19:20:09,negatif
Pengguna Google,3,kecewa min order gojek plus nya naik jd 40k 😔 auto unsub bulan depan,2025-10-12 19:16:31,netral
Pengguna Google,1,aplikasinya ngelag parah mau order aja gabisa bikin kesel lain kali kalo bikin aplikasi diurus biar ngak ngelag parah,2025-10-12 19:15:30,negatif
Pengguna Google,2,dh ngga kaya dlu,2025-10-12 19:02:12,negatif
Pengguna Google,1,"mahal, lama, chat customer gak ada!!!!lintah darat!!",2025-10-12 18:49:24,negatif
Pengguna Google,5,bagus,2025-10-12 18:32:16,positif
Pengguna Google,5,"pelayanan ok2,cuma didaerah saya rada sepi drivernya",2025-10-12 18:23:12,positif
Pengguna Google,5,bgs sngt mmbntu,2025-10-12 18:11:27,positif
Pengguna Google,5,fast respon,2025-10-12 18:09:29,positif
Pengguna Google,1,gofood jarak dekat/slot asuuu...,2025-10-12 18:04:29,negatif
Pengguna Google,5,mantap,2025-10-12 18:02:27,positif
Pengguna Google,5,mantap,2025-10-12 17:44:50,positif
Pengguna Google,5,mantap,2025-10-12 17:42:03,positif
Pengguna Google,5,good,2025-10-12 17:23:26,positif
Pengguna Google,1,"ORDERAN FOOD GUA MINUMANNYA TUMPAH. UDH DI KASI FOTO, DAN KETERANGAN. DARI NGOMONG BAIK2 SAMPE NGOMEL, TAPI DANANYA GA DI REFUND JUGA, DISELESAIKAN SECARA SEPIHAK TANPA ADA NYA REFUND. PERHARI INI GUA GAKAN PERNAH LAGI PAKE GOJEK ANJG!",2025-10-12 17:14:16,negatif
Pengguna Google,5,pelayanannya mantab,2025-10-12 17:06:39,positif
Pengguna Google,5,cepat dan ramah drivernya,2025-10-12 16:58:52,positif
Pengguna Google,5,ok,2025-10-12 16:52:12,positif
Pengguna Google,5,thanks gojek,2025-10-12 16:49:16,positif
Pengguna Google,5,nyaman,2025-10-12 16:41:51,positif
Pengguna Google,5,Good,2025-10-12 16:30:41,positif
Pengguna Google,5,baik,2025-10-12 16:25:17,positif
Pengguna Google,5,drivernya ramah,2025-10-12 16:01:00,positif
Pengguna Google,5,"gocar oaling ok lah, yuk pesan terus",2025-10-12 15:59:27,positif
Pengguna Google,2,"hiks, langganan plus di tokopedia hanya dpt diskon 5%. Langganan plus 90 hr di gojek, ngga dapat diskon makanan di gofood, hanya diskon ongkir. 😞. Tau gitu, engga langganan",2025-10-12 15:58:32,negatif
Pengguna Google,5,mantap gojek,2025-10-12 15:36:04,positif
Pengguna Google,5,👍🏼,2025-10-12 15:13:05,positif
Pengguna Google,5,cinta banget sama ni apk saranghaee gojek 🤭🫰🏻,2025-10-12 15:10:43,positif
Pengguna Google,5,Baik,2025-10-12 15:04:26,positif
Pengguna Google,1,deraiper yah judes terus di batalin malah minta ganti rugi,2025-10-12 14:34:28,negatif
Pengguna Google,5,mantap dah sat set,2025-10-12 14:08:15,positif
Pengguna Google,5,oke,2025-10-12 14:06:34,positif
Pengguna Google,5,terimakasih,2025-10-12 14:04:38,positif
Pengguna Google,5,mantapppp,2025-10-12 13:43:19,positif
Pengguna Google,5,aman,2025-10-12 13:40:59,positif
Pengguna Google,5,sangat rekomendasi,2025-10-12 13:29:37,positif
Pengguna Google,5,good,2025-10-12 13:19:11,positif
Pengguna Google,5,good,2025-10-12 12:59:58,positif
Pengguna Google,3,"gara gara ada pengiriman exspres, sekarang nyari driver jd susah karna mendahulukan yang exspres, sering orderan gagal karna gak dapet driver jadi menyulit kan saja.",2025-10-12 12:38:51,netral
Pengguna Google,5,ok,2025-10-12 12:24:33,positif
Pengguna Google,5,sungguh amat membantu,2025-10-12 12:14:06,positif
Pengguna Google,5,suka,2025-10-12 12:12:42,positif
Pengguna Google,1,"Aplikasi jelek, saya mau ke pasar delapan alam sutera kec. serpong di google map tapi di map gojek alamatnya malah kec. cipondoh, saya jadi double pemesanannya, gua benci aplikasi ini. HARUSNYA NAMA DI GOOGLE MAP DENGAN NAMA DI MAP GOJEK SAMAKAN, SAMAKAN JUGA ALAMATNYA BODOH. TIDAK SEMUA ORANG YANG PAKAI APLIKASI INI BERASAL DARI TANGERANG ATAU JAKARTA",2025-10-12 12:12:30,negatif
Pengguna Google,5,sangat memudahkan dalam menuju perjalanan,2025-10-12 12:11:11,positif
Pengguna Google,5,Oke,2025-10-12 12:05:46,positif
Pengguna Google,4,baik,2025-10-12 11:38:43,positif
Pengguna Google,1,"untuk ongkir go food yang hemat jangan dihilangin lah , pakai yang regular sama hemat sama aja malah kadang lebih lama datangnya lawakzz",2025-10-12 11:31:22,negatif
Pengguna Google,3,driver sering ghosting. engga mau anter tapi diem aja engga ada info. engga mau cancel juga.,2025-10-12 11:20:15,netral
Pengguna Google,2,"skrng gojek emang ngelag banget ya kalo bru mau di buka, pdlhan bru aja di update dan jaringan juga baguss tapi dilayar selalu lelet pergerakannya",2025-10-12 10:54:38,negatif
Pengguna Google,5,ok lah,2025-10-12 10:37:30,positif
Pengguna Google,5,bagusss bgt,2025-10-12 10:26:59,positif
Pengguna Google,2,lagi main game suka berhenti sendiri!!!,2025-10-12 10:23:46,negatif
Pengguna Google,1,TELAT GOPAY LATER BUNGANYA GEDE GES AWAL BUNGA 50 TAMBAH 5 HARI BUNGA 30,2025-10-12 10:11:12,negatif
Pengguna Google,4,Alhamdulillah slm ini g pnh ada mslh lancar2 aza pk Gojek.,2025-10-12 09:45:46,positif
Pengguna Google,5,sangat membantu sekali,2025-10-12 09:21:51,positif
Pengguna Google,5,kasihh aku harga murah ya,2025-10-12 09:16:20,positif
Pengguna Google,5,tarif termurah 2rb gocar hebat lah bikin sensara para mitra kecekek,2025-10-12 09:14:38,positif
Pengguna Google,3,untuk layanan gocar coba d perhatikan.. booking gocar stlah dpt susah menghubungi drivernya. bisa atau tidaknya mengantar. sudah menunggu lama. tau2 d cancel..,2025-10-12 09:02:05,netral
Pengguna Google,5,Jadi pake aplikasi ini sangat bermanfaat bagi yang mls keluar rumah,2025-10-12 08:22:58,positif
Pengguna Google,2,"untuk penggunaan aplikasi sudah sangat bagus, tapi kok harga go ride nya mahal² ya padahal udah sering order disini",2025-10-12 08:22:24,negatif
Pengguna Google,4,Seharusnya semua driver diberikan batas waktu paling lama 3 menit harus bergerak setelah menerima orderan,2025-10-12 08:11:34,positif
Pengguna Google,5,kak mau upgrade gojek,2025-10-12 07:30:03,positif
Pengguna Google,5,good,2025-10-12 07:26:28,positif
Pengguna Google,5,aplikasi nya cepat,2025-10-12 07:09:32,positif
Pengguna Google,5,"kerennn, yang ditingkatkan hanya untuk goride/gocar. ada beberapa daerah yang sering ditolak oleh driver, dibantu untuk pemecahannya yaa admin🙏🏻",2025-10-12 07:06:42,positif
Pengguna Google,5,ok k,2025-10-12 06:41:02,positif
Pengguna Google,5,Baru Coba,2025-10-12 06:39:41,positif
Pengguna Google,3,sikap dan mental driver kurang yakin,2025-10-12 06:37:15,netral
Pengguna Google,3,"Maaf, skrng Saya kasih ⭐ 3. Saya pelanggan Go Jek sejak lama. Sayng skrng dikenakan biaya jasa aplikasi, terutma jika pesan go food. Biaya jasa aplikasi skrg mahal bgt, bisa lebih dari Rp 3rb, utk resto tertentu juga ada tambhan biaya bungks.😞 Sedangkan utk setiap order go food, perusahaan uda dapt keuntungan dari selisih harga dari resto yg tertera di aplikasi dan potongan ONGKIR Driver.",2025-10-12 06:31:22,netral
Pengguna Google,5,ok,2025-10-12 06:26:16,positif
Pengguna Google,5,spam double w in the chatt :3,2025-10-12 06:19:32,positif
Pengguna Google,5,Good👍👍👍,2025-10-12 06:12:59,positif
Pengguna Google,5,oke mantap,2025-10-12 05:31:12,positif
Pengguna Google,5,BAGUS 👍,2025-10-12 05:10:57,positif
Pengguna Google,1,paylater masih aja di blokir. mau sampai kapan di blokir nya. gw hapus juga nih aplikasi.,2025-10-12 05:07:20,negatif
Pengguna Google,5,"baik ,ramah penemudinya",2025-10-12 04:39:26,positif
Pengguna Google,1,aneh aja ini aplikasi perasaan gua GK pernah macem² ngapa malah akun gua di bekukan 🙃,2025-10-12 04:17:29,negatif
Pengguna Google,5,mantaaap,2025-10-12 03:25:30,positif
Pengguna Google,5,ok,2025-10-12 03:00:11,positif
Pengguna Google,5,mantap sangat membantu perjalanan saya,2025-10-12 02:52:19,positif
Pengguna Google,5,terima kasih mengatarkan saya dengan selamat sampai rumah.,2025-10-12 02:50:30,positif
Pengguna Google,5,good,2025-10-12 02:35:22,positif
Pengguna Google,5,sangat membantu,2025-10-12 02:10:13,positif
Pengguna Google,4,mantap,2025-10-12 01:17:05,positif
Pengguna Google,5,the best driver gojek nye,2025-10-12 01:08:29,positif
Pengguna Google,5,ok,2025-10-12 01:03:17,positif
Pengguna Google,5,"Semoga Allah SWT selalu memberikan kemudahan untuk Gojek, Aamiin.",2025-10-12 00:35:57,positif
Pengguna Google,5,sangat puas,2025-10-12 00:28:04,positif
Pengguna Google,1,rating 1 bintang pun terlalu bagus untuk aplikasi ini. 1 jam lebih tidak menemukan driver 1 pun. luar biasa,2025-10-12 00:17:19,negatif
Pengguna Google,5,"aplikasi bagus, harga murah, merakyat",2025-10-11 23:45:24,positif
Pengguna Google,1,lambat untuk driver makanan. nunggu sampe 2 uam gak jln menitan waktu keburu Aslam naik. cancel 3x gak ada yg beneh. sekian terima kasih sampe kambuh asam lambung saya,2025-10-11 23:34:28,negatif
Pengguna Google,5,terbaik pokonya di pengantaran bisa langsung via gopay sangat rekomend dech,2025-10-11 23:31:34,positif
Pengguna Google,3,sangat membantu di saat tidak mempunyai kendaraan selain angkutan umun.,2025-10-11 23:20:57,netral
Pengguna Google,5,Memuaskan,2025-10-11 23:10:35,positif
Pengguna Google,5,mantap,2025-10-11 22:16:07,positif
Pengguna Google,5,kelazz,2025-10-11 22:15:59,positif
Pengguna Google,5,yaman dan mudah pake gojek,2025-10-11 22:13:50,positif
Pengguna Google,5,oke dech💐 selalu update promo yah xixixi,2025-10-11 22:06:40,positif
Pengguna Google,4,oke,2025-10-11 21:50:43,positif
Pengguna Google,1,"woy kenapa lama kali layanan food nya, mesan expres pun sejam padahal cuma 3 menu, beda jauh pelayanan nya dengan oren.",2025-10-11 21:43:55,negatif
Pengguna Google,5,"padahal sering ngasih tips sama driver, tapi barusan banget nanya rating akun ternyata 3.48 itu termasuk rendah ga ya,",2025-10-11 21:41:49,positif
Pengguna Google,1,"makin lama makin gak suka dengan pelayanan nya..kalo memang gak ada yg ambil orderan masa gak bisa dibatalin..pesan makanan gak datang²..lucu sekarang aplikasi ini..padahal udah lama pake aplikasi ini,makin lama semakin sering kecewa nya",2025-10-11 21:32:56,negatif
Pengguna Google,1,APLIKASI TOLOL !!!,2025-10-11 21:32:29,negatif
Pengguna Google,1,"Kalau udh malam, susah dapat driver. pdhal nampak di aplikasi. sok kali. Ni mau mesan dri Plaza Medan Fair ke Sicanang, gk dapat2 dri tdi",2025-10-11 21:32:16,negatif
Pengguna Google,5,makanan tepat waktu,2025-10-11 21:18:55,positif
Pengguna Google,1,"setelah sekian lama akhirnya kecewa pesen makan bayar pakek visa debit di cancel dari resto uang nya gak balik udah nunggu 14 hari kerja tetep gak balik lapor ke pihak bank bilang dari gojek nya yg masih proses , udah 3 kali begini dan 3 3 nya gak balik uang sayaaa",2025-10-11 21:18:43,negatif
Pengguna Google,3,sangat baguss,2025-10-11 21:15:02,netral
Pengguna Google,5,drivernya ramahhhhhh²,2025-10-11 21:08:15,positif
Pengguna Google,5,sangat membantu dalam berkegiatan dan bersilaturahmi,2025-10-11 21:00:15,positif
Pengguna Google,5,udh 10thn pakai gojek Alhamdulillah blom pernah dapat driver yg ngk ramah atau sopan,2025-10-11 20:59:56,positif
Pengguna Google,5,bagus buat jalan jalan dan memesan makanan,2025-10-11 20:57:11,positif
Pengguna Google,4,nyaman,2025-10-11 20:56:52,positif
Pengguna Google,1,"loading mulu kaga jelas, yang tadinya laper jadi emosi nunggu loading kaga kelar ujung ujungnya periksa koneksi anda hello aplikasi kaga jelas kita pake wifi ya, aduh2 mana harga menu tambah kesini tambah mahal",2025-10-11 20:38:15,negatif
Pengguna Google,5,mantap,2025-10-11 20:21:58,positif
Pengguna Google,5,"Selalu aman, nyaman, praktis dan ekonomis di setiap saat butuh transportasi, tengkyu, sukses selalu yaa",2025-10-11 20:09:42,positif
Pengguna Google,2,"tolong buat pihak gojek, calon drivernya di seleksi dulu ya sebelum di hire, nunggu food sejam driver pada batalin nggak jelas setelah nunggu status ""driver menuju resto"" setengah jam, ganti driver juga sama begitu, kalau batalinnya langsung sih nggak masalah. gosend juga kadang ada oknum yang begitu saya selalu kasi Tip dan bayar pakai Gopay, tapi ya minimal pemberitahuan lah kalau mau batalin alasannya apa",2025-10-11 20:07:41,negatif
Pengguna Google,5,"sangat membantu, ketika lapar 😅",2025-10-11 20:02:53,positif
Pengguna Google,5,good,2025-10-11 20:00:24,positif
Pengguna Google,5,terbaik dari yang terbaik,2025-10-11 19:54:40,positif
Pengguna Google,1,kecewa sekali dengan alplikasi gojek sekarang. order di cancel terus tapi saldo tetap kepotong sampai habis.,2025-10-11 19:54:16,negatif
Pengguna Google,4,good,2025-10-11 19:11:29,positif
Pengguna Google,5,aplikasi ku Kok ngk Bisa Update / susah Buat Jawab TLP Dr Driver,2025-10-11 19:10:45,positif
Pengguna Google,5,❤️❤️,2025-10-11 19:01:17,positif
Pengguna Google,5,aplikasi yang sangat membantu sekali,2025-10-11 19:00:17,positif
Pengguna Google,1,"SAYA SUDAH MELUNASI SEMUA MALAH GK BISA PINJAM LAGI, GMNA INI MKSDNYA DARI PIHAK GOJEK??!!!!",2025-10-11 18:53:30,negatif
Pengguna Google,5,bagus,2025-10-11 18:51:49,positif
Pengguna Google,1,mending pake shopi,2025-10-11 18:44:49,negatif
Pengguna Google,5,top,2025-10-11 18:39:55,positif
Pengguna Google,1,aplikasi sampah! curangi makanan pesanan pelanggan,2025-10-11 18:38:36,negatif
Pengguna Google,5,jasanya mahal,2025-10-11 18:37:13,positif
Pengguna Google,5,tambahin mode gelapp min pelissss🗿🙏,2025-10-11 18:32:15,positif
Pengguna Google,5,nyaman dan aman,2025-10-11 18:31:53,positif
Pengguna Google,1,aplikasi mahal,2025-10-11 18:22:38,negatif
Pengguna Google,3,Tak bisa instal di tablet android nokia t21. tidak asik.,2025-10-11 18:17:59,netral
Pengguna Google,5,fiturnya lengkappp diskon banyakk,2025-10-11 18:16:55,positif
Pengguna Google,5,👍👍👍,2025-10-11 18:08:58,positif
Pengguna Google,5,ok,2025-10-11 17:58:43,positif
Pengguna Google,5,always use it any where,2025-10-11 17:36:14,positif
Pengguna Google,5,Lumayan,2025-10-11 16:45:38,positif
Pengguna Google,5,bagus sekalii,2025-10-11 16:45:27,positif
Pengguna Google,4,cukup bagus aplikasi nya . 👍👍,2025-10-11 16:33:55,positif
Pengguna Google,5,pelayanannya bagus,2025-10-11 16:25:12,positif
Pengguna Google,5,bgus,2025-10-11 16:18:00,positif
Pengguna Google,5,aplikasi nya bagus,2025-10-11 15:53:39,positif
Pengguna Google,5,selalu murah di gojek udah murah pengemudiya pun ramah ramah cuma sedikit doang yang gak ramah,2025-10-11 15:43:18,positif
Pengguna Google,1,aplikasi tolol,2025-10-11 15:42:22,negatif
Pengguna Google,5,gojek-tranfor..good job👍👍👍,2025-10-11 15:27:31,positif
Pengguna Google,5,usdsys d,2025-10-11 15:05:37,positif
Pengguna Google,5,good,2025-10-11 14:54:43,positif
Pengguna Google,2,buruk semua mkanan mahal,2025-10-11 14:42:06,negatif
Pengguna Google,5,cepat dan akurat,2025-10-11 14:41:16,positif
Pengguna Google,3,"Tolong ditingkatkan lagi waktu order ,belum apa² suka otomatis kepencet .Harusnya ada konfirmasi sebelum pesan ,memastikan konsumen udah benar² memesan nya ,kasian drivernya juga kalo harus cancel.",2025-10-11 14:24:51,netral
Pengguna Google,5,Facebook like,2025-10-11 13:43:51,positif
Pengguna Google,5,tarifnya bersahabat,2025-10-11 13:42:15,positif
Pengguna Google,2,"GO PAY LATER GA BISA DI AKSES !!! ONGKOS GO RIDE MAHAL !!! GO FOOD BANYAK BIAYA TAMBAHAN, DIANTARANYA, BIAYA JASA APLIKASI DAN BIAYA BUNGKUS MAKANAN HADEUHHH",2025-10-11 13:22:13,negatif
Pengguna Google,5,belum pernah kecewa,2025-10-11 13:21:58,positif
Pengguna Google,5,"paling nyaman aku pakai gojek sih... hp pernah tertinggal di mobil driver, dan langsung dikembalikan.. drivernya ramah² juga.",2025-10-11 13:21:33,positif
Pengguna Google,5,"membantu mobilisasi, pake go transit lebih efisien",2025-10-11 13:18:44,positif
Pengguna Google,4,perfect,2025-10-11 13:16:52,positif
Pengguna Google,1,estimasi gofood masih lama banget estimasi nya kalah sama oren. driver kebanyakan minta tip sebelum beres kerjaan nya.,2025-10-11 13:00:12,negatif
Pengguna Google,5,sangat ngebantu... thx,2025-10-11 12:58:34,positif
Pengguna Google,2,minim voucher,2025-10-11 12:56:17,negatif
Pengguna Google,1,"aplikasi tolol. makin kesini, makin gak ada gunanya.",2025-10-11 12:49:43,negatif
Pengguna Google,5,ok,2025-10-11 12:40:34,positif
Pengguna Google,5,bagus sangat membantu kalau mau bepergian,2025-10-11 12:31:25,positif
Pengguna Google,1,"udh ongkos hemat, serasa supir pribadi, ngasih bintang jelek.....tau diri lah tu oknum penumpang",2025-10-11 12:14:06,negatif
Pengguna Google,1,masih banyak apl yang lain lebih bagus,2025-10-11 12:09:06,negatif
Pengguna Google,2,"Alamat: Jalan, Apt, Kota, Daerah, Provinsi, Kode pos",2025-10-11 12:06:30,negatif
Pengguna Google,5,puasa messenger pake gojek,2025-10-11 11:35:15,positif
Pengguna Google,5,ongkos yg terlalu mehong,2025-10-11 11:30:17,positif
Pengguna Google,1,"gmn sih?,gw mau daftar pke akun google,pas di nomor hp nggak ada mslah apa"",nah pas kode otp gmail kok bukan ke gmail gw,gmail gw gk punya yng blakangnya ""ro"",dan jelas udh nunggu 1 mnit lbih,g ke kirim"" kode otp nya,pke no hp juga sama gmailnya yng blakangnya ro,pke wa juga sma,pliss tlong di perbaiki",2025-10-11 11:27:37,negatif
Pengguna Google,5,"baik banget saya di antar sama mas BINTANG RIZKY WIDYO JAGAD, di kasih gratis karena tidak ada uang pas",2025-10-11 11:19:16,positif
Pengguna Google,5,simple,2025-10-11 10:56:39,positif
Pengguna Google,5,saya sering menggunakan aplikasi ini untuk membantu bertransportasi,2025-10-11 10:15:34,positif
Pengguna Google,5,bagus,2025-10-11 10:04:54,positif
Pengguna Google,1,"drivernya kalo masuk harusnya di bimbing dulu,",2025-10-11 10:03:40,negatif
Pengguna Google,5,Pesan pesan mudah dan cepat,2025-10-11 09:38:20,positif
Pengguna Google,5,good job,2025-10-11 09:26:03,positif
Pengguna Google,5,saranghaeyo,2025-10-11 09:24:56,positif
Pengguna Google,1,jangan sekali kali pesen gocar nya karena duit mulu mana nambah mulu harganya cuma pindah rute nambah mulu,2025-10-11 09:07:43,negatif
Pengguna Google,5,"2 hari coin cek in nda mau bertambah, masih tetap stay di tgl 9 saja laporan cek in nya",2025-10-11 09:05:20,positif
Pengguna Google,5,Good job,2025-10-11 08:39:03,positif
Pengguna Google,5,menyenangkn,2025-10-11 08:36:29,positif
Pengguna Google,1,Kenapa selalu dapet driver yg jauh Mulu ddah perasaan 🤦🏻🤦🏻🤦🏻🤦🏻🤦🏻,2025-10-11 08:24:02,negatif
Pengguna Google,1,"apa ini aku lagi tidur tiba tiba apk gojek mesan gofood mana makanan babi seharga 66k lagi,aku ini Islam",2025-10-11 08:15:26,negatif
Pengguna Google,2,"saya 2 kali tidak dapat driver tapi uang tetap ketarik, lalu saya juga pernah ganti tujuan yang mana beda ongkosnya tapi ongkos tujuan awal tidak dikembalikan. gimana ini udah termasuk merugikan",2025-10-11 08:12:04,negatif
Pengguna Google,4,"saya pengguna gojek tetapi logout sendiri terus pas saya mau login ternyata no saya sudah tidak aktif dan tidak bisa menrima kode OTP, saya sudah komplain ke telkomselnya nya cuman tidak bisa di aktifkan lagi, padahal di aplikasi gojek saya masih ada saldo yang lumayan. tolong kasih solusinya",2025-10-11 08:03:39,positif
Pengguna Google,4,lumayan lah. makasi yaa dah banyak bantu.,2025-10-11 08:02:48,positif
Pengguna Google,5,Gojek Terbaik,2025-10-11 07:54:22,positif
Pengguna Google,2,"tambah lama biaya layanan tambah besar, kayaknya abisini mulai ganti Aps lain",2025-10-11 07:49:44,negatif
Pengguna Google,5,ok,2025-10-11 07:49:34,positif
Pengguna Google,5,trimakasih,2025-10-11 07:39:32,positif
Pengguna Google,5,memuaskan,2025-10-11 07:29:32,positif
Pengguna Google,5,mantapppp jiwaaa,2025-10-11 07:16:05,positif
Pengguna Google,5,menyenangkan,2025-10-11 07:13:01,positif
Pengguna Google,5,ok,2025-10-11 07:09:03,positif
Pengguna Google,5,"Saya kasih 3 bintang saja, karena makin ke sini gojek makin error. Mau mesen bike aja harus ngelag dulu, padahal dulu ga begitu.",2025-10-11 06:59:18,positif
Pengguna Google,4,"kenapa saya tidak bisa mendownload aplikasi?, padahal memori sama masih banyak, dan sinyal juga lancar, padahal saya download aplikasi lain bisa² saja loh tapi kenapa saat saya mendownload aplikasi ini tidak bisa di download??",2025-10-11 06:48:16,positif
Pengguna Google,1,driver lelet,2025-10-11 06:16:30,negatif
Pengguna Google,1,kalau gak sanggup goshop tlg respon. kebanyakam driver kagak respon nunggu udah setengah jam. pdhl bayar gopay. makanan buat ortu juga,2025-10-11 05:46:29,negatif
Pengguna Google,5,mantap benar aplikasi nya,2025-10-11 05:39:47,positif
Pengguna Google,5,mrmudahkan perjalanan kita,2025-10-11 04:52:37,positif
Pengguna Google,5,"update malah poin hilang,chat pelanggan tdk bisa,tlpn gk bisa, alhsil tdk bsa slesai,dilporkn tdk dcancel sistem, mlh tb tb slesai sendiri. trus pie iki. jika diaporkan yo kena akunku. owalah.",2025-10-11 02:42:15,positif
Pengguna Google,1,"Tolong mitra drivernya dibina, hal sekecil kejujuran aja gak bisa. katanya bisa jemput, ditunggu ½ jam gak datang padahal diaplikasi 7 menit dan sudah bilang oke",2025-10-11 02:19:52,negatif
Pengguna Google,5,lancar dan cepat,2025-10-11 01:44:13,positif
Pengguna Google,5,mantap,2025-10-11 01:35:55,positif
Pengguna Google,1,makin gila ni aplikasi sampek 70 menit nunggu makananya harga ongkir gak pakek otak jarak resto kepembeli enggak jaunya sampek 70 menit gojek apa la ini taik,2025-10-11 00:29:58,negatif
Pengguna Google,5,gojek memang oke👍👍👍,2025-10-11 00:24:32,positif
Pengguna Google,5,nadiem kemna,2025-10-11 00:06:54,positif
Pengguna Google,5,gacor,2025-10-10 23:51:04,positif
Pengguna Google,1,"kebiasaan ya sudah capek2 tunggu sampai 30 menit, tau2 orderan dibatalin sama penjual padahal drivernya sudah tunggu di restonya, gak sekali 2x saya alami hal seperti ini, ini emang dari pihak gojeknya apa restonya yang main2, padahal saya kalau order makanan tak pernah saya cancel, tolong donk kalau emang resto2 yang tidak amanah jangan dimasukkan di aplikasinya diseleksi dulu.",2025-10-10 23:40:11,negatif
Pengguna Google,5,"jos mantap untuk transportasinya,penjemputan cepat",2025-10-10 23:29:15,positif
Pengguna Google,1,DRIVER CAR NYA GA PADA BERES SEMUA BAD!!!!,2025-10-10 23:27:14,negatif
Pengguna Google,5,Harus Di Stabilkan sesuai Perintah Pusat Dan Pengalaman Yang Potensial Dan Mengemudi Paham Jalan Dan Ahli Dalam Semua Kondisi Yang Sedang Beraktivasi Di Jalankannya Penting Inti Agar Di Jauh kan Dari Keluhan Yang Fatal Dan Non Fatal Di Pengguna Dan Pemakai Aplikasi Ini Salam Semangat Lurus Saja Secara Naluri Kita🙏👉🤚👉🤲👉🤝✊🦻💪👀🙏🤳,2025-10-10 22:55:15,positif
Pengguna Google,5,"aplikasi ini memang sangatlah berguna dan memudahkan, selain dapat membantu penumpang agar sampai ke tempat tujuan, penumpang juga mendapatkan teman baru dengan meluapkan segala permasalahan, atau hanya sekedar bercerita (curhat) kepada driver ojek sehingga hubungan diantara driver dan penumpang semakin akrab dan dekat, dikarenakan sang driver yang mampu mencarikan solusi dan kreatif dalam memberikan saran hingga memecahkan masalah kehidupan dari sang penumpang (customer)",2025-10-10 22:45:31,positif
Pengguna Google,1,Akun saya terblokir sudah 9bulan belum saya di pulihkan padahal disitu masih ada saldo yg sangat lumayan besar tolong yg belum pernah download aplikasi gojek/gopay berpikir 2 kali sebelum seperti saya,2025-10-10 22:30:16,negatif
Pengguna Google,1,ajg pesenan go food gk bisa di batalin,2025-10-10 22:22:12,negatif
